City;County;GeographicArea;Year;Population;PercentChng_1960;PercentChng_FLAG;Source;geometry
Redwood City;San Mateo;Bayside;2,009;76,198;1.646100669691078;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,010;76,815;1.659429682436811;true;Census;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,011;77,749;1.679606826528408;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,012;79,066;1.7080578958738388;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,013;80,560;1.7403326852451932;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,014;82,030;1.7720890041045585;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,015;83,059;1.7943184273061137;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,016;84,697;1.829704039749406;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,017;84,779;1.8314754806653704;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,018;84,943;1.8350183624972995;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,019;85,686;1.8510693454309783;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,020;86,444;1.8674443724346512;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,021;85,182;1.8401814646791963;true;DOF_E5;POINT (-122.20394842347287 37.50057895800009)
San Bruno;San Mateo;Bayside;1,960;29,063;1;true;Census;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,970;36,254;1.2474280012386885;true;Census;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,971;36,550;1.2576127722533803;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,972;36,900;1.2696555758180506;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,973;37,050;1.2748167773457662;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,974;37,900;1.3040635860028214;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,975;38,750;1.3333103946598768;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,976;38,350;1.3195471905859684;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,977;37,350;1.2851391804011971;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,978;37,100;1.2765371778550043;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,979;36,300;1.249010769707188;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,980;35,417;1.218628496714035;true;Census;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,981;35,500;1.2214843615593711;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,982;35,400;1.218043560540894;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,983;35,700;1.228365963596325;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,984;35,800;1.2318067646148023;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,985;36,200;1.2455699686887107;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,986;36,350;1.2507311702164263;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,987;36,500;1.255892371744142;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,988;37,950;1.30578398651206;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,989;38,200;1.3143859890582528;true;DOF_E4;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,990;38,961;1.3405704848088635;true;Census;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,991;38,734;1.3327598664969205;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,992;38,848;1.3366823796579843;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,993;39,248;1.3504455837318927;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,994;39,281;1.3515810480679902;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,995;39,472;1.3581529780132815;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,996;39,535;1.360320682654922;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,997;39,731;1.3670646526511372;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,998;39,956;1.3748064549427106;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;1,999;39,999;1.3762859993806558;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,000;40,165;1.381997729071328;true;Census;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,001;39,948;1.3745311908612323;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,002;39,476;1.3582906100540206;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,003;39,870;1.3718473660668205;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,004;39,566;1.36138733097065;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,005;39,655;1.3644496438770946;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,006;39,474;1.358221794033651;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,007;39,592;1.362281939235454;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,008;40,773;1.4029177992636686;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,009;40,993;1.4104875615043182;true;DOF_E8;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,010;41,114;1.4146509307366757;true;Census;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,011;41,919;1.4423493789354165;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,012;42,928;1.4770670612118502;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,013;43,730;1.5046622853800364;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,014;44,009;1.5142621202215876;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,015;45,194;1.555035612290541;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,016;45,408;1.5623989264700822;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,017;45,423;1.562915046622854;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,018;45,442;1.5635687988163645;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,019;45,391;1.5618139902969412;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,020;45,392;1.561848398307126;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Bruno;San Mateo;Bayside;2,021;44,936;1.5461583456628702;true;DOF_E5;POINT (-122.4292752362653 37.623431973000095)
San Carlos;San Mateo;Bayside;1,960;21,370;1;true;Census;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,970;26,053;1.219138979878334;true;Census;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,971;25,800;1.2072999532054285;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,972;25,450;1.1909218530650445;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,973;25,250;1.1815629386991109;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,974;25,250;1.1815629386991109;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,975;25,500;1.1932615816565275;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,976;25,650;1.200280767430978;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,977;25,300;1.1839026672905943;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,978;25,100;1.1745437529246607;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,979;24,950;1.1675245671502106;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,980;24,710;1.1562938699110905;true;Census;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,981;24,850;1.162845109967244;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,982;25,050;1.1722040243331773;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,983;25,250;1.1815629386991109;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,984;25,300;1.1839026672905943;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,985;25,450;1.1909218530650445;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,986;25,550;1.1956013102480112;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,987;25,450;1.1909218530650445;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,988;25,550;1.1956013102480112;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,989;25,700;1.2026204960224611;true;DOF_E4;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,990;26,382;1.2345343940102949;true;Census;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,991;26,228;1.227328029948526;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,992;26,392;1.2350023397285914;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,993;26,618;1.2455779129620963;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,994;26,714;1.2500701918577446;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,995;27,022;1.264482919981282;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,996;27,091;1.2677117454375293;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,997;27,236;1.2744969583528312;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,998;27,423;1.283247543284979;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;1,999;27,514;1.2875058493214786;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,000;27,718;1.2970519419747308;true;Census;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,001;27,685;1.295507721104352;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,002;27,551;1.2892372484791763;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,003;27,406;1.2824520355638749;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,004;27,343;1.2795039775386057;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,005;27,428;1.2834815161441273;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,006;27,473;1.2855872718764625;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,007;27,642;1.293495554515676;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,008;27,923;1.3066448291998127;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,009;28,152;1.3173607861488068;true;DOF_E8;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,010;28,406;1.3292466073935425;true;Census;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,011;28,675;1.341834347215723;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,012;28,985;1.35634066448292;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,013;29,226;1.3676181562938698;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,014;29,375;1.3745905474964903;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,015;29,571;1.3837622835751051;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,016;29,684;1.3890500701918578;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,017;29,689;1.389284043051006;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,018;29,713;1.390407112774918;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,019;29,644;1.387178287318671;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,020;30,067;1.4069723912026204;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Carlos;San Mateo;Bayside;2,021;29,814;1.3951333645297146;true;DOF_E5;POINT (-122.2612639143946 37.49804447450005)
San Mateo;San Mateo;Bayside;1,960;69,870;1;true;Census;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,970;78,991;1.1305424359524832;true;Census;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,971;78,700;1.126377558322599;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,972;78,300;1.120652640618291;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,973;77,800;1.113496493487906;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,974;77,800;1.113496493487906;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,975;78,100;1.117790181766137;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,976;78,400;1.122083870044368;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,977;77,200;1.104909116931444;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,978;76,700;1.097752969801059;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,979;77,000;1.10204665807929;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,980;77,640;1.111206526406183;true;Census;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,981;77,900;1.1149277229139831;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,982;78,300;1.120652640618291;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,983;79,800;1.142121082009446;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,984;81,400;1.165020752826678;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,985;82,600;1.182195505939602;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,986;82,600;1.182195505939602;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,987;83,200;1.190782882496064;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,988;83,100;1.189351653069987;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,989;84,700;1.212251323887219;true;DOF_E4;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,990;85,619;1.2254043223128668;true;Census;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,991;85,674;1.226191498497209;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,992;86,306;1.2352368684700157;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,993;87,232;1.2484900529554888;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,994;88,078;1.2605982539001002;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,995;89,223;1.276985830828682;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,996;89,503;1.2809932732216975;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,997;90,198;1.2909403177329326;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,998;90,829;1.2999713754114786;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;1,999;91,022;1.302733648203807;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,000;92,482;1.3236295978245314;true;Census;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,001;92,559;1.3247316444826105;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,002;93,294;1.3352511807642766;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,003;93,068;1.3320166022613424;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,004;93,479;1.337898955202519;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,005;93,396;1.336711034778875;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,006;93,613;1.339816802633462;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,007;94,344;1.350279089738085;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,008;95,050;1.3603835694861883;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,009;96,170;1.3764133390582511;true;DOF_E8;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,010;97,207;1.3912551882066695;true;Census;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,011;98,173;1.4050808644625734;true;DOF_E5;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,012;99,211;1.4199370259052526;true;DOF_E5;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,013;100,100;1.4326606555030772;true;DOF_E5;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,014;100,678;1.4409331615858023;true;DOF_E5;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,015;101,884;1.4581937884642908;true;DOF_E5;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,016;102,877;1.4724058966652354;true;DOF_E5;POINT (-122.31062174503175 37.55247197800004)
San Mateo;San Mateo;Bayside;2,017;103,038;1.4747101760412191;true;DOF_E5;POINT (-122.31062174503175 37.55247197800004)
